Price,Date,Close,High,Low,Open,Volume
Ticker,,MSFT,MSFT,MSFT,MSFT,MSFT
372,2022-06-27,257.43115234375,260.74510631526147,255.86647184405402,260.6576441245834,24615100
373,2022-06-28,249.25799560546875,259.39429846410957,249.10249735843755,256.54680910735476,27295500
374,2022-06-29,252.93154907226562,254.59339019807956,248.5582462691214,250.3367184913832,20069800
375,2022-06-30,249.59812927246094,252.22211413062385,245.77879792014835,249.81193566577983,31730900
376,2022-07-01,252.2707061767578,252.4553585095582,247.4406655990664,249.17055781580504,22837700
377,2022-07-05,255.44862365722656,255.57496783684243,247.56698604768548,248.94699962740748,22941000
378,2022-07-06,258.7139892578125,260.4438664218845,255.01127448719635,256.3232668081978,23824400
379,2022-07-07,260.8423156738281,261.4837347777504,257.55748586507,257.65467597019574,20859900
380,2022-07-08,260.1231689453125,260.55078169221645,255.87622520098918,257.3339878404552,19658800
381,2022-07-11,257.0618896484375,259.02499945053415,254.79748159613314,258.16977390244966,19455200
382,2022-07-12,246.52711486816406,258.45161825659886,244.94300794231012,258.39331011954675,35868500
383,2022-07-13,245.6038818359375,246.41051237825036,241.12369016254638,243.14512305849968,29497400
384,2022-07-14,246.9255828857422,247.95573289017767,239.01479069630014,243.51442327742907,25102800
385,2022-07-15,249.4912109375,253.0384273320866,247.59612252355473,248.51936920428417,29774100
386,2022-07-18,247.09078979492188,253.4952240127195,246.16754300536857,252.4359199576439,20975000
387,2022-07-19,252.22207641601562,252.40672871255555,246.53679651228538,250.32697322868717,25012600
388,2022-07-20,254.88502502441406,257.41182049670755,251.61964970017127,252.58176391923064,22788300
389,2022-07-21,257.3825988769531,257.4312087657086,249.7925161981688,252.47480926653154,22404700
390,2022-07-22,253.02874755859375,257.85880307784385,251.77509283820282,257.77134086420693,21881300
391,2022-07-25,251.54183959960938,254.13667066328307,249.57872953188095,253.65074968687145,21056000
392,2022-07-26,244.8069610595703,252.56226985718692,242.5425825526762,252.5428140385053,39348000
393,2022-07-27,261.17279052734375,262.4459010817631,251.56128927114813,253.80624175463643,45994000
394,2022-07-28,268.6268005371094,270.01652721920226,260.32726310507684,262.1543304686785,33459300
395,2022-07-29,272.8348693847656,274.05939959701226,268.84061364788005,269.88049153738285,32152800
396,2022-08-01,270.1817626953125,273.3596748735574,268.0728528273835,269.9971103708195,21539600
397,2022-08-02,267.08154296875,270.0651041041312,264.7102468493613,268.2283090561538,22754200
398,2022-08-03,274.5162048339844,275.5172008854387,268.8211954180765,268.9669954414521,23518900
399,2022-08-04,275.6629638671875,275.8087342283953,272.28097285411656,273.86505032359116,18098700
400,2022-08-05,274.9437561035156,275.66290951585654,270.83285477841,271.28962159231065,16774600
401,2022-08-08,272.4266357421875,277.8689544602802,271.4547941731799,276.05158581330517,18739200
